Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Postal_Code,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,City of Bingen-Forth-Public,400 W Steuben Street,,Bingen,WA,98605,,855-885-9571,E,,Public,,,,,,,1,,,OpConnect,http://www.opconnect.com/,GPS,45.71609,-121.46967,4/9/2024,260939,2024-04-09 08:55:42 UTC,,,,5/17/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,192nd West Lofts,2220 Southeast 192nd Avenue,$2.00 per hour. This rate is charged as long as the vehicle is connected to the station.,Camas,WA,98607,,800-663-5633,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6040109,-122.4757978,4/9/2024,195386,2024-04-09 01:26:25 UTC,,,,5/13/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KIELO KIELO 2,5988 NW 38th Ave,,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.606403,-122.471468,4/9/2024,200636,2024-04-09 04:19:49 UTC,,,,11/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Carson Ridge Luxury Cabins - Tesla Destination,1261 Wind River Rd,,Carson,WA,98610,,509-427-7777  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.729538,-121.821066,10/6/2022,116084,2023-01-18 15:15:20 UTC,P,,,5/31/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Castle Rock - Cascade Select Market,204 W Cowlitz Street,,Castle Rock,WA,98611,,888-833-2148,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,,,,1,1,,EVCS,https://evcs.com,200-8,46.275722,-122.910592,1/9/2024,65864,2024-01-31 22:07:01 UTC,P,,,8/9/2012,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Hotel Cathlamet - Tesla Destination,69 Main St,,Cathlamet,WA,98612,,360-795-0100  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.202588,-123.384133,10/6/2022,116085,2023-01-18 15:15:20 UTC,P,,,4/18/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Hotel Cathlamet Rear Parking Lot,69 Main Street,,Cathlamet,WA,98612,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,46.2025755,-123.3841695,4/9/2024,195256,2024-04-09 00:58:55 UTC,,,,9/5/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.08/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE
ELEC,CATHLAMET TOC EV STATION,20 Butler St,,Cathlamet,WA,98612,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.20333,-123.384254,4/9/2024,316945,2024-04-09 06:32:21 UTC,,,,11/8/2023,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Lakeside 24 Hour Fuel,16835 Lewis River Rd,,Cougar,WA,98616,,360-238-5202,E,,Public,6am-9pm daily (summer); 6am-6pm daily (winter),,,,,,1,,,Non-Networked,,200-9,46.051228,-122.301754,6/12/2023,60814,2024-01-31 22:07:01 UTC,P,,,3/6/2014,,,,,J1772,US,,,,Public,,public,,,GAS_STATION,,,,,,,$12 per session,,,,,,,,,,FALSE,,,,,,,,MD,FALSE
ELEC,KCPW STATION 1,115 W Court St,,Goldendale,WA,98620,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.821511,-120.823346,4/9/2024,220314,2024-04-09 04:58:57 UTC,,,,5/28/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,KCPW STATION 2,115 W Court St,,Goldendale,WA,98620,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.821535,-120.822781,4/9/2024,220419,2024-04-09 04:58:50 UTC,,,,6/2/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,EZstop Kalama Waterfront,215 N Hendrickson Dr,,Kalama,WA,98625,,503-257-6111,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,Non-Networked,,GPS,46.00398293,-122.8453115,6/12/2023,196042,2024-01-31 22:07:01 UTC,P,,,9/11/2021,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARK,,,,,,,$0.50 per session + $0.45 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Three Rivers Mall,351 Three Rivers Dr.,,Kelso,WA,98626,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,46.13988,-122.90126,4/9/2024,124684,2024-04-09 08:07:14 UTC,,,,6/25/2019,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Panera Bread - Tesla Supercharger,207 Three Rivers Drive,,Kelso,WA,98626,,877-798-3752,E,,Public,24 hours daily,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,46.143261,-122.898533,7/1/2023,158651,2023-07-14 19:41:28 UTC,P,,,6/11/2020,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"4397 - Kelso, WA (1700 Allen Street)",1700 Allen Street,,Kelso,WA,98626,,866-816-7584,E,,Public,,,,,,,,2,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,46.145057,-122.894454,4/9/2024,261095,2024-04-09 12:16:48 UTC,,,,5/19/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Adrift Hotel,409 Sid Snyder Dr.,,Long Beach,WA,98631,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,46.3455914,-124.060608,4/9/2024,147832,2024-04-09 01:39:17 UTC,,,,3/26/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,LONG BEACH STATION 1,406 Oregon Ave S,,Long Beach,WA,98631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.349067,-124.053026,4/9/2024,311114,2024-04-09 06:21:09 UTC,,,,9/20/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5415 Sandridge Road (US-MW8-D2Z-1),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341854,-124.042771,4/9/2024,327747,2024-04-09 10:22:03 UTC,,,,1/30/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5415 Sandridge Road (US-MW8-D2Z-2),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341871,-124.042231,4/9/2024,327748,2024-04-09 10:22:04 UTC,,,,1/30/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5415 Sandridge Road (US-MW8-D2Z-3),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341871,-124.042231,4/9/2024,327749,2024-04-09 10:22:04 UTC,,,,1/30/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5415 Sandridge Road (US-MW8-D2Z-5),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341965,-124.042202,4/9/2024,327750,2024-04-09 10:22:30 UTC,,,,1/30/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5415 Sandridge Road (US-MW8-D2Z-4),5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341965,-124.042202,4/9/2024,327751,2024-04-09 10:22:36 UTC,,,,1/29/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,LCC LCC H&S #1,1810 Maple Street,,Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.141922,-122.940192,4/9/2024,63088,2024-04-09 02:00:22 UTC,,,,8/27/2014,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Bud Clary Chevrolet,1030 Commerce Ave,,Longview,WA,98632,,,E,,Private,Service center use only,,,,,,,1,,Non-Networked,,GPS,46.132245,-122.935179,2/13/2023,105359,2023-02-14 15:54:11 UTC,P,,,12/1/2018,,,,,J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE
ELEC,Cowlitz PUD Main Office,961 12th avenue,First two parking stalls in main parking lot. Clearly marked.,Longview,WA,98632,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,46.1315296,-122.9358643,4/9/2024,227268,2024-04-09 01:00:34 UTC,,,,8/11/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$10.00/Hr Variable Parking Fee, $0.30/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE
ELEC,PORT OFFICE ADMINREARNORTH,10 International Way,,Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.107148,-122.941863,4/9/2024,238829,2024-04-09 05:39:01 UTC,,,,12/28/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PORT OFFICE ADMINREARSOUTH,10 International Way,,Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.107135,-122.941812,4/9/2024,262551,2024-04-09 05:38:49 UTC,,,,6/11/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Birkenstock,17506 NE Delfel Ct,Exit I-5 at 179th St,Ridgefield,WA,98642,,360-574-4332,E,,Public - Call ahead,Store business hours; free with purchase,,,,,,1,,,Non-Networked,,GPS,45.748069,-122.662816,9/14/2023,60229,2024-01-31 22:07:01 UTC,P,,,1/1/2014,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_LOT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Ridgefield - Country Café,6370 N. 1st Circle,,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,EVCS,https://evcs.com,200-8,45.81749,-122.68359,5/30/2023,65866,2024-01-31 22:07:01 UTC,,,,5/31/2012,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,FALSE
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 South",,Ridgefield,WA,98642,,866-300-3827,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,EVCS,https://evcs.com,GPS,45.77671,-122.669,7/11/2023,65870,2024-01-31 22:07:01 UTC,P,,,5/31/2012,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,REST_STOP,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Ilani Casino Resort,3710 NW 319th St,,Ridgefield,WA,98642,,877-464-5264,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,GPS,45.852337,-122.708397,1/10/2023,104265,2023-02-14 15:54:11 UTC,P,,,10/1/2018,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,ILANI 1A-2 SINGLE,1 Cowlitz way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853035,-122.70889,4/9/2024,169292,2024-04-09 04:22:39 UTC,,,,11/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3B-1 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.85314,-122.709076,4/9/2024,181733,2024-04-09 04:22:39 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 1B-1 DUAL,1 Cowlitz way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853153,-122.70891,4/9/2024,181734,2024-04-09 04:22:39 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3B-2 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853123,-122.70916,4/9/2024,181735,2024-04-09 04:22:38 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3A-2 SINGLE,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.8533,-122.70874,4/9/2024,181736,2024-04-09 04:22:37 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3C-2 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853092,-122.708916,4/9/2024,181739,2024-04-09 04:22:34 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3A-4 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.850762,-122.708196,4/9/2024,181740,2024-04-09 04:22:34 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI 3A-1 DUAL,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.853176,-122.70878,4/9/2024,181741,2024-04-09 04:22:33 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI STATION 2,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852238,-122.708784,4/9/2024,202468,2024-04-09 05:01:09 UTC,,,,12/14/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI STATION 3,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852356,-122.708312,4/9/2024,202469,2024-04-09 05:01:09 UTC,,,,12/14/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,ILANI COWLITZ 1,1 Cowlitz Way,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.852508,-122.708365,4/9/2024,202470,2024-04-09 05:01:09 UTC,,,,12/14/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DAVIS PARK STATION 1,210 N Main Ave,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.816957,-122.74557,4/9/2024,238143,2024-04-09 05:45:48 UTC,,,,12/15/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,RIDGEFIELD NWR STATION 1,28908 NW Main Ave,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.82999,-122.74774,4/9/2024,250419,2024-04-09 04:56:27 UTC,,,,1/9/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Junction Park & Ride - Tesla Supercharger,125 N 65th Ave,,Ridgefield,WA,98642,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,45.817752,-122.682883,7/1/2023,262358,2023-07-14 19:41:28 UTC,P,,,6/1/2023,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,Shelburne Inn Restaurant & Pub - Tesla Destination,4415 Pacific Way,,Seaview,WA,98644,,360-642-2442  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,46.3348553,-124.0550737,10/6/2022,116137,2023-01-18 15:15:20 UTC,P,,,6/30/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Skamania Lodge - Tesla Destination,1131 Skamania Lodge Way,,Stevenson,WA,98648,,509-427-7700  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.6856217,-121.9052444,10/6/2022,116151,2023-01-18 15:15:20 UTC,P,,,12/8/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Clark County - Public Service Center (1st Floor),1300 Franklin Street,1st Floor by elevators||,Vancouver,WA,98660,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6313841,-122.677588,4/9/2024,96620,2024-04-09 00:52:47 UTC,,,,2/15/2013,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PORT VANCOUVER ADMIN,3103 NW Lower River Rd,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.643429,-122.704219,4/9/2024,99807,2024-04-09 03:07:22 UTC,,,,7/19/2018,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Comfort Inn & Suites  - 401 East,401 East 13th Street,,Vancouver,WA,98660,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6304919,-122.6676833,4/9/2024,195297,2024-04-09 01:48:02 UTC,,,,7/20/2016,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,COEN NORTH STATION #2,815 COLUMBIA ST,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.627364,-122.673345,4/9/2024,222559,2024-04-09 05:26:14 UTC,,,,7/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,COEN NORTH STATION #1,815 Columbia St,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.627361,-122.673261,4/9/2024,222561,2024-04-09 05:26:15 UTC,,,,7/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,COEN NORTH STATION #3,815 Columbia Street,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.627365,-122.67312,4/9/2024,222562,2024-04-09 05:26:15 UTC,,,,7/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Aeon Apartments,1119 C Street,,Vancouver,WA,98660,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6299198,-122.6684897,4/9/2024,255170,2024-04-09 01:13:52 UTC,,,,7/28/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HOTEL INDIGO B1: RIGHT,550 Waterfront Way,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.623493,-122.677765,4/9/2024,314024,2024-04-09 05:40:32 UTC,,,,10/18/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HOTEL INDIGO B1: LEFT,565 W Columbia Way,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.623505,-122.677765,4/9/2024,314051,2024-04-09 06:30:56 UTC,,,,10/18/2023,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Gifford Pinchot National Forest,501 E 5th St,,VANCOUVER,WA,98661,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,GPS,45.624407,-122.667352,1/10/2024,184468,2024-01-31 22:07:01 UTC,FG,4,U.S. Department of Agriculture,1/15/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,FHWA - Western Federal Lands,610 E 5th St,,Vancouver,WA,98661,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,GPS,45.625045,-122.667377,2/22/2021,184746,2022-02-10 21:00:18 UTC,FG,17,Department of Transportation,1/15/2021,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,"Walgreens - Vancouver, WA #11653",6708 NE 63rd St,,Vancouver,WA,98661,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6679357,-122.6039051,4/9/2024,194808,2024-04-09 01:25:59 UTC,,,,11/24/2011,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CPU DC STATION 1,850 Officers Row,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.629395,-122.663203,4/9/2024,204258,2024-04-09 05:06:17 UTC,,,,1/4/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,CPU DC STATION 2,850 Officers Row,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.629428,-122.663273,4/9/2024,204259,2024-04-09 05:06:17 UTC,,,,1/4/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,DC VANCOUVER DC4,4301 NE Fourth Plain Blvd,,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.639182,-122.623391,4/9/2024,211785,2024-04-09 05:08:33 UTC,,,,3/16/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
